FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Dean,Henderson,GLK,SHU,4600000,3,42,4.2,9.1304347826087E-07,9.13043478260869E-06,0,74231,2,8,0,29,0,0,0,9.1,4812,1,0,42,-1,1,0,4.5,2,0,4,0,0,5.2,302101,0,-1,0,1,900,32836,0,0,183,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,4.2,4.9,5.3,4.6,5.7,4.3,5.9,4.1,5.3,4.4,4.9,5.2,4.2,3.6,4.9,3.5,4.2,5.2,5,5.5,4.5,5.4,3.7,4,4.3,4.3,6.1,5.7
Jordan,Henderson,MID,LIV,5400000,9,25,2.5,4.62962962962963E-07,4.62962962962963E-06,0,48388,0,6,0,0,0,1,0,4.6,1162,-1,0,25,1,0.7,0,3.8,2,0,2,0,0,0.8,34754,0,-1,0,0,569,3314,0,0,115,Aston Villa,Man City,Crystal Palace,Brighton,Everton,1.4,1.2,1.7,2.3,2.4,2.4,2.5,0,1.3,2.2,2.6,1.5,2.2,2.4,1.7,1.6,1.8,2.2,2.4,1.6,2.2,1.2,2,2.1,2.3,1.8,1.6,2.1
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3611,0,-1,0,0,0,1767,0,0,0,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,1,25,3.6,6.66666666666667E-07,4.62962962962963E-06,0,6679,3,9,0,0,0,2,0,4.6,676,-1,0,25,1,0.6,0,3.5,4,0,2,0,0,0.1,8028,0,-1,0,0,478,471,0,0,73,Sheffield United,West Ham,Watford,Crystal Palace,Man City,4.5,3.7,3.3,4.3,2.3,2.2,4.7,3.5,2.4,4.2,3.9,2.1,3.4,2.3,4.3,3.9,4.6,3.2,3.9,1.9,4.7,2.6,4.8,2.5,2.3,4.3,2.4,4.5
Wayne,Hennessey,GLK,CRY,4400000,2,6,0.6,1.36363636363636E-07,1.36363636363636E-06,0,34582,0,4,0,13,0,0,0,1.4,649,-1,0,6,1,0.3,0,1.5,0,0,0,0,0,0.7,9065,0,-1,0,0,180,923,0,0,42,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Onel,Hernandez,MID,NOR,5300000,6,8,0.8,1.50943396226415E-07,1.50943396226415E-06,0,11620,0,1,0,0,0,1,0,1.5,52,-2,0,8,2,0.3,0,1.8,0,0,0,0,0,0.1,988,0,-1,0,0,74,394,0,0,18,Brighton,Watford,Everton,Arsenal,Southampton,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,3921,0,0,0,0,0,0,0,0,63,-2,0,0,2,0,0,0,0,0,0,0,0,0,522,0,-1,0,0,0,20,0,0,0,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,2,24,2.4,5E-07,5E-06,0,38996,1,23,0,0,0,0,0,5,1610,-2,0,24,2,0.6,0,3,1,0,2,0,1,0.5,15754,0,-1,0,0,827,941,0,0,100,Man City,Everton,Arsenal,Watford,Norwich,1.4,1.8,2,1.9,1.7,2.3,1.4,1.5,1.6,1.7,1.5,1.4,1.7,1.9,1.7,1.8,1.5,1.8,2,1.8,1.7,2.4,1.2,1.8,1.6,1.8,2.5,2.1
Rob,Holding,DEF,ARS,4500000,0,0,0,0,0,0,6956,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8600,0,-1,0,0,0,281,0,0,0,Wolverhampton,Leicester,Southampton,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Holebas,DEF,WAT,4700000,0,7,0.9,1.91489361702128E-07,1.48936170212766E-06,0,200576,5,20,0,0,0,0,0,1.5,2458,-3,0,7,3,0.4,0,1.8,0,0,1,0,0,1.1,13789,0,-1,0,0,707,168,0,0,97,Chelsea,Norwich,Burnley,Southampton,Leicester,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.7,0.4,0.4,0.6,0.4,0.8,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.8,0.4,0.4,0.4
Mason,Holgate,DEF,EVE,4400000,3,5,0.5,1.13636363636364E-07,1.13636363636364E-06,0,6756,1,3,0,0,0,0,0,1.1,150,-1,0,5,1,0.2,0,1,0,0,0,0,1,0.1,2956,0,-1,0,0,108,206,0,0,30,Tottenham,Southampton,Norwich,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
Conor,Hourihane,MID,AVL,5700000,0,18,1.8,3.15789473684211E-07,3.15789473684211E-06,0,15006,2,5,0,0,0,1,0,3.2,491,-3,0,18,3,0.6,0,3.5,1,0,1,0,1,0.1,4740,0,-1,0,1,334,195,0,0,71,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,1,1.1,1.8,0.9,0.9,1.2,1.5,1.2,1.6,1,0.9,0.9,0.9,1.8,1.1,1.4,1.2,1.9,0.9,1.1,0.9,1.6,0.9,1.5,1.6,0.9,1.6,0.9
Callum,Hudson-Odoi,MID,CHE,6000000,0,18,1.8,3E-07,3E-06,0,46898,1,3,0,0,0,0,0,3,26943,0,0,18,0,0.8,0,4.5,3,0,1,0,3,3.2,254669,0,-1,0,0,214,11641,0,0,62,Watford,Crystal Palace,Man City,West Ham,Aston Villa,1.2,1.4,0.9,1.2,1.3,0.9,1.6,0.9,1.1,0.9,1.1,1.5,1.1,1.4,0.9,1.4,1.2,1.3,1.5,0.9,0.9,0.9,1.6,0.9,1.8,1.4,0.9,1.4
Will,Hughes,MID,WAT,5500000,2,25,2.5,4.54545454545455E-07,4.54545454545455E-06,0,49969,1,17,0,0,0,1,0,4.5,2002,0,0,25,0,0.1,0,0.8,3,0,1,0,1,0.5,60139,0,-1,0,0,505,106,0,0,74,Chelsea,Norwich,Burnley,Southampton,Leicester,1.8,1.4,2.5,2.4,1.2,2.4,1.3,2.4,2.8,2.2,2.5,2.1,2.2,1.2,2.6,1.8,1.3,1.5,1.5,1.9,1.6,2,1.2,2.5,2.8,1.4,1.2,1.6
Jordon,Ibe,MID,BOU,4700000,0,2,0.2,4.25531914893617E-08,4.25531914893617E-07,0,18239,0,1,0,0,0,0,0,0.4,341,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,4543,0,-1,0,0,48,157,0,0,10,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Adam,Idah,FWD,NOR,4500000,0,0,0,0,0,0,4187,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8582,0,-1,0,0,0,528,0,0,0,Brighton,Watford,Everton,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelechi,Iheanacho,FWD,LEI,5700000,0,0,0,0,0,0,19143,0,0,0,0,0,0,0,0,369,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,4901,0,-1,0,0,0,315,0,0,0,Crystal Palace,Arsenal,Brighton,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,6000000,1,43,4.3,7.16666666666667E-07,7.16666666666667E-06,0,192149,0,15,0,0,0,4,0,7.2,19191,0,-1,43,0,1.1,0,6.5,8,0,1,0,1,3,243594,0,-1,0,1,576,13173,1,0,149,Man City,Everton,Arsenal,Watford,Norwich,5.6,5.1,5.1,4.9,5.7,4.5,4.3,4.9,5.5,4.5,5.4,4.6,3.5,4.9,5.2,4.8,4.9,5.1,4,5.8,4.7,5.6,3.9,4.9,5.2,4.4,5.2,2.7
Alex,Iwobi,MID,EVE,5800000,2,22,2.8,4.82758620689655E-07,3.79310344827586E-06,0,185253,0,11,0,0,0,1,0,3.8,4718,-2,0,22,2,0.4,0,2.2,2,0,1,0,0,1.4,117747,0,-1,0,0,542,1214,0,0,90,Tottenham,Southampton,Norwich,Leicester,Liverpool,2.8,2.5,3.1,1.4,1.4,2.3,1.4,3.1,3.2,1.9,1.4,3.2,1.4,3.4,2,3.1,1.6,3.1,1.4,2.1,1.4,2.4,1.4,2.6,2.2,2.8,2.9,3.3
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,87,0,-1,0,0,0,4,0,0,0,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4300000,0,2,0.2,4.65116279069767E-08,4.65116279069767E-07,0,31498,0,0,0,0,0,0,0,0.5,666,-2,0,2,2,0,0,0,0,0,0,0,0,0.4,6054,0,-1,0,0,27,170,0,0,10,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alireza,Jahanbakhsh,MID,BHA,5800000,0,0,0,0,0,0,4248,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,618,0,-1,0,0,0,27,0,0,0,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,826,0,-1,0,0,0,42,0,0,0,Crystal Palace,Arsenal,Brighton,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,6100000,6,41,4.1,6.72131147540984E-07,6.72131147540984E-06,0,674823,3,9,0,0,0,3,0,6.7,24386,1,0,41,-1,0.7,0,4,2,0,2,0,2,11.7,1222898,0,-1,0,0,813,44230,0,0,125,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,4,5.4,5,4.9,4.8,2.1,5.5,3.8,5.7,3.1,3.2,5.3,2.6,5.4,5.3,2.5,5.7,2.8,3,2.5,5.7,3.5,5.6,2.4,4.5,3,4.6,2.2
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,17941,0,0,0,0,0,0,0,0,274,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5951,0,-1,0,0,0,31,0,0,0,Crystal Palace,Arsenal,Brighton,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,0,1,0.1,2E-08,2E-07,0,6621,0,2,0,0,0,0,0,0.2,398,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,6727,0,-1,0,0,28,344,0,0,10,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4300000,6,29,2.9,6.74418604651163E-07,6.74418604651163E-06,0,24614,0,3,0,0,0,0,0,6.7,2047,-2,0,29,2,1.5,0,6.5,6,0,3,0,1,1,47741,1,-1,0,1,442,20157,0,0,109,Chelsea,Norwich,Burnley,Southampton,Leicester,2.8,2,2.8,3,2.1,3.6,2.4,3.5,2.8,3.9,2.6,1.7,3.6,2.6,4.1,1.9,2.2,2.8,2.5,3.1,1.7,2.5,2.1,3.3,4.1,2.7,2.3,1.9
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,7346,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2114,0,-1,0,0,0,31,0,0,0,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2265,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,-1,0,0,0,9,0,0,0,Wolverhampton,Leicester,Southampton,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,5,30,4.3,4.52631578947368E-07,3.15789473684211E-06,0,166703,0,3,0,0,0,3,0,3.2,3373,0,0,30,0,0.5,0,4.8,1,0,3,0,2,1.7,82860,0,-1,0,0,385,8824,0,0,116,Southampton,Liverpool,Chelsea,Newcastle,Burnley,5,4.8,5.3,4.1,4.8,5.8,4.7,4.7,4.6,3.3,5.6,4.5,5.1,4.2,5.3,4.9,4.1,5.3,4.8,5.4,5.2,4.3,6.4,4.7,4.7,4.8,5.2,6.2
Raul,Jimenez,FWD,WOL,7200000,2,43,4.3,5.97222222222222E-07,5.97222222222222E-06,0,1137534,2,12,0,0,0,3,0,6,25866,-3,-1,43,3,0.7,0,5.2,7,0,3,0,2,10.7,451641,0,-1,0,0,853,31367,1,0,156,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,4.6,5.6,4.7,3.4,5,4.6,6.1,5.3,4.7,4.7,5.1,4.8,6.4,4.4,4.7,4.9,6.3,5.2,5.1,4.6,4.9,4.4,5.4,4.1,5.7,4.7,5.3,5
,Joelinton,FWD,NEW,5800000,2,24,2.4,4.13793103448276E-07,4.13793103448276E-06,0,187126,2,12,0,0,0,1,0,4.1,3593,-2,0,24,2,0.3,0,1.8,3,0,2,0,0,1.2,106571,0,-1,0,0,796,2065,0,0,76,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,1.6,2.3,1.5,2.2,1.4,2.4,1.6,2.5,1.6,2.8,2.3,1.5,2.6,1.5,3.4,1.6,1.5,2.7,2.7,1.5,2.7,1.7,2.4,1.9,1.9,3,1.6,2
Ben,Johnson,DEF,WHU,4000000,0,0,0,0,0,0,51310,0,0,0,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,1.5,51286,0,-1,0,0,0,1452,0,0,0,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,2454,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0,1717,0,-1,0,0,0,40,0,0,0,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,10207,0,0,0,0,0,0,0,0,122,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2454,0,-1,0,0,0,148,0,0,0,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,8,28,3.1,5.74074074074074E-07,5.18518518518519E-06,0,44636,1,10,0,0,0,1,0,5.2,1148,-1,0,28,1,0.8,0,4.2,0,0,2,0,0,0.9,22343,0,-1,0,0,729,3157,0,0,120,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,2.4,4.1,2.2,2.9,3.5,2.4,3.7,2.5,2.3,3,3.3,4.2,3.6,2.8,2.7,3.2,3.4,3,2.8,3.2,2.3,3.2,3,3.4,4.3,2.2,3.7,2.6
,Jorginho,MID,CHE,5100000,2,34,3.4,6.66666666666667E-07,6.66666666666667E-06,0,267478,4,15,0,0,0,1,0,6.7,21320,1,0,34,-1,0.8,0,4.2,5,0,2,0,2,5.4,355491,0,-1,0,1,862,11871,0,0,195,Watford,Crystal Palace,Man City,West Ham,Aston Villa,3.3,3.8,1.9,3.2,3.4,2.4,4.1,2.2,3.1,2.7,3,3.9,3.1,3.8,2,3.7,3.4,3.5,4,2.1,2,2.5,4.1,2.6,4.4,3.8,2.3,3.8
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3378,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,-1,0,0,0,21,0,0,0,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,12,1.2,2.06896551724138E-07,2.06896551724138E-06,0,21903,0,3,0,0,0,0,0,2.1,648,-2,0,12,2,0,0,0,0,0,2,0,1,0.2,10678,0,-1,0,0,245,12,0,0,32,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0.6,0.6,1,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.6,1,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.6
Diogo,Jota,FWD,WOL,6100000,2,21,2.6,4.26229508196721E-07,3.44262295081967E-06,0,746297,0,10,0,0,0,1,0,3.4,5205,-4,0,21,4,0.1,0,0.8,3,0,1,0,0,3.2,140711,0,-1,0,0,549,3039,0,0,55,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,2.1,2.8,2.2,1.5,2.4,2.1,3.1,2.8,2.2,2.2,2.4,2.2,3.3,2,2.2,2.3,3.5,2.5,2.5,2.1,2.3,2,2.6,1.8,2.9,2.2,2.5,2.4
James,Justin,DEF,LEI,4800000,0,0,0,0,0,0,4980,0,0,0,0,0,0,0,0,191,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1328,0,-1,0,0,0,120,0,0,0,Crystal Palace,Arsenal,Brighton,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4300000,6,18,1.8,4.18604651162791E-07,4.18604651162791E-06,0,8953,0,4,0,0,0,0,0,4.2,332,-2,0,18,2,0.9,0,3.8,1,0,2,0,0,0.2,4939,0,-1,0,0,450,836,0,0,88,Chelsea,Norwich,Burnley,Southampton,Leicester,1.3,0.9,1.3,1.4,0.9,1.8,1.1,1.8,1.3,2,1.2,0.9,1.8,1.2,2.2,0.9,1,1.3,1.1,1.5,0.9,1.2,0.9,1.6,2.1,1.2,1.1,0.9
Lovre,Kalinic,GLK,AVL,4400000,0,0,0,0,0,0,3049,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,849,0,-1,0,0,0,30,0,0,0,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,7,55,5.5,5.09259259259259E-07,5.09259259259259E-06,0,1574065,0,15,0,0,0,6,0,5.1,26338,-2,1,55,2,0.4,0,4.8,8,0,1,0,1,16.6,758190,0,-1,0,1,894,31501,-1,0,191,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,5.4,5.7,5.7,7.5,5.8,8.2,5.5,8.1,7.8,5.9,7.5,7,6.2,8.2,7.3,5.5,6.3,6.8,5.8,8.2,7.7,5,8.2,5.9,8.1,5,7.5,5.4
N'Golo,Kante,MID,CHE,5000000,0,17,1.7,3.4E-07,3.4E-06,0,461372,1,5,0,0,0,2,0,3.4,21923,0,0,17,0,0.4,0,1.8,1,0,0,0,0,4.2,237314,0,-1,0,0,287,678,0,0,57,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0.8,1.4,0.8,1,0.9,1,1.4,1,1.3,0.8,1.3,1.1,1.2,1.4,0.8,0.8,0.8,1.5,0.8,1.6,1.3,0.8,1.3
Beram,Kayal,MID,BHA,4400000,0,0,0,0,0,0,5922,0,0,0,0,0,0,0,0,100,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2258,0,-1,0,0,0,17,0,0,0,Norwich,Man Utd,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6500000,0,14,1.6,2.46153846153846E-07,2.15384615384615E-06,0,415855,0,7,0,0,0,0,0,2.2,3421,-5,0,14,5,0.1,0,0.8,0,0,0,0,1,1.7,68872,0,-1,0,0,287,680,0,0,35,Tottenham,Southampton,Norwich,Leicester,Liverpool,1.8,1.3,2.1,0.8,0.8,1.5,0.8,1.5,1.5,0.8,0.8,1.4,0.8,1.2,0.8,1.4,0.8,1.7,0.8,1.1,1,1.3,0.9,1.4,0.8,1.6,0.8,1.3
Michael,Keane,DEF,EVE,5500000,1,29,2.9,5.27272727272727E-07,5.27272727272727E-06,0,153524,0,16,0,0,0,0,0,5.3,6338,0,0,29,0,0.5,0,2.8,3,0,3,0,0,2.8,124264,0,-1,0,0,900,1201,0,0,163,Tottenham,Southampton,Norwich,Leicester,Liverpool,3.8,2.6,3.5,1.7,2.1,3,1.8,3.2,3,2.8,1.8,3,2.3,4.3,2.3,3.8,1.6,3.7,1.8,3,1.7,3.3,2.1,2.7,1.9,4.1,2.4,2.5
Naby,Keita,MID,LIV,5800000,0,1,0.1,1.72413793103448E-08,1.72413793103448E-07,0,29094,0,0,0,0,0,0,0,0.2,330,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.2,3765,0,-1,0,0,8,384,0,0,4,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caoimhin,Kelleher,GLK,LIV,4500000,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,-1,0,0,0,33,0,0,0,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Kelly,DEF,BOU,4400000,0,0,0,0,0,0,5284,0,0,0,0,0,0,0,0,252,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2850,0,-1,0,0,0,201,0,0,0,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4100000,0,29,4.8,1.17073170731707E-06,7.07317073170732E-06,0,678286,0,3,0,0,0,0,0,7.1,28225,1,0,29,-1,0.8,0,3.2,2,0,3,0,1,25.2,850286,0,-1,0,0,528,19507,0,0,117,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,6.4,4.4,5.9,3.7,5.2,5.4,6,5.4,6.9,5.9,4.3,6.2,4.5,5.5,6.1,5.1,7.2,4.1,7.1,3.8,5,5.9,4.3,6,5.2,7,4.7,7.1
,Kenedy,MID,CHE,5300000,0,0,0,0,0,0,4140,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0,732,0,-1,0,0,0,3,0,0,0,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,2,24,2.4,4.36363636363636E-07,4.36363636363636E-06,0,216863,0,16,0,17,0,0,0,4.4,8328,0,0,24,0,0.7,0,4,0,0,2,0,0,5.6,214014,0,-1,0,0,900,6114,0,0,155,Watford,Crystal Palace,Man City,West Ham,Aston Villa,2,2.7,1.6,2.6,3,2.1,1.7,1.8,1.8,1.5,1.5,2,2.4,2.2,1.5,2.7,2.7,1.3,3.2,2,1.7,2,2.7,1.9,2.1,2.5,1.8,1.9
,Ki Sung-yueng,MID,NEW,4800000,0,4,0.4,8.33333333333333E-08,8.33333333333333E-07,0,3662,0,6,0,0,0,0,0,0.8,80,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.1,898,0,-1,0,0,135,30,0,0,18,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Kiko Femenia,DEF,WAT,4200000,0,3,0.4,9.52380952380952E-08,7.14285714285714E-07,0,42843,3,19,0,0,0,0,0,0.7,1099,-3,1,3,3,0,0,0,0,0,0,0,0,0.4,12983,0,-1,0,0,559,297,-1,0,64,Chelsea,Norwich,Burnley,Southampton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,74984,0,0,0,0,0,0,0,0,3427,0,0,0,0,0,0,0,0,0,0,0,0,2.4,90579,0,-1,0,0,0,2940,0,0,0,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
