FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Maximillian,Aarons,DEF,NOR,4400000,0,3,0.5,1.13636363636364E-07,6.81818181818182E-07,0,118996,2,17,0,0,0,0,0,0.7,1120,-1,0,3,1,0,0,0.2,0,0,0,0,0,1.3,26954,0,-1,0,0,540,190,0,0,58,Bournemouth,Man Utd,Brighton,Watford,Everton,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rolando,Aarons,MID,NEW,4900000,0,0,0,0,0,0,3662,0,0,0,0,0,0,0,0,34,-1,0,0,1,0,0,0,0,0,0,0,0,0,1279,0,-1,0,0,0,3,0,0,0,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tammy,Abraham,FWD,CHE,7700000,8,54,6.8,8.83116883116883E-07,7.01298701298701E-06,0,358205,2,10,0,0,0,8,0,7.1,7701,7,-1,54,-7,0.9,0,6.5,11,0,1,0,0,40.4,2820051,1,-1,0,3,569,111262,1,0,201,Newcastle,Burnley,Watford,Crystal Palace,Man City,8.9,7.8,8.4,10.2,9.2,8.9,9.9,8.1,9.5,8.1,8.5,8.5,8.3,10,7.8,9.6,7.6,10.2,10.1,8.6,10.1,8.3,8.9,8.5,9.8,7.2,8.5,10.2,8.6,8.3
,Adam Smith,DEF,BOU,4300000,0,5,0.625,1.45348837209302E-07,1.16279069767442E-06,0,73257,1,7,0,0,0,0,0,1.2,811,-2,0,5,2,0,0,0,0,0,0,0,0,0.5,9150,0,-1,0,0,310,10,0,0,39,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Che,Adams,FWD,SOU,5600000,1,16,2.3,4.10714285714286E-07,2.85714285714286E-06,0,72631,0,7,0,0,0,0,0,2.9,923,-4,0,16,4,0.4,0,2,0,0,2,0,1,0.5,24213,0,-1,0,0,454,322,0,0,26,Wolverhampton,Leicester,Man City,Everton,Arsenal,1.8,1.9,2.4,2.1,2,2.5,3.3,1.7,1.4,1.9,2.5,1.9,2.3,1.7,1.2,1.6,2,1.8,1.8,2,1.4,2.9,1.7,2.7,1.6,2,1.9,1.6,2.4,1.2
,Adrian,GLK,LIV,4600000,2,23,2.9,6.30434782608696E-07,5E-06,0,198361,1,6,0,12,0,0,0,5,14628,1,0,23,-1,0.6,0,2.8,0,0,2,0,0,6.8,563381,0,-1,0,0,681,5037,0,0,105,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,2.6,3.2,2.9,1.9,2.7,2.5,3.7,1.9,3.1,3,2.6,2.2,2.5,2.7,3.7,2.6,2.1,2,2.8,2.8,1.9,3.1,3.7,2.4,3.3,2.4,2.5,2.3,2.2,3.6
Sergio,Aguero,FWD,MCI,12200000,2,61,7.6,6.22950819672131E-07,5E-06,0,486152,0,8,0,0,0,8,0,5,16806,2,0,61,-2,0.4,0,5.2,6,0,2,0,3,29.7,1161506,0,-1,0,2,560,20524,0,0,255,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,9.1,10.6,8.9,10.5,10,9.6,9.6,11.4,10,11.2,10,7.5,10.8,9.8,11.4,10.4,9.6,9.8,9.4,10.2,9.1,10.9,10.3,9.2,11.4,9.8,10.1,10.1,9.9,11.4
Albian,Ajeti,FWD,WHU,5800000,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0,1299,0,-1,0,0,0,21,0,0,0,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ake,DEF,BOU,4900000,2,22,2.8,5.71428571428571E-07,4.48979591836735E-06,0,530013,1,13,0,0,0,1,0,4.5,5336,-1,0,22,1,0.9,0,4.2,1,0,0,0,1,12,178003,0,-1,0,0,720,8672,0,0,147,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,3.1,2.4,3.8,3.2,2.4,2.3,2.3,2.3,2,2.6,2.5,2,2.6,3.2,1.7,2.6,3.4,3.2,1.6,2.4,2.3,3.7,2.2,3.7,2.2,3.3,3.5,2.1,2.3,2.7
Marc,Albrighton,MID,LEI,5300000,1,8,1,1.88679245283019E-07,1.50943396226415E-06,0,14153,1,2,0,0,0,0,0,1.5,207,-2,0,8,2,0.2,0,1.2,0,0,0,0,1,0.2,5246,0,-1,0,0,164,178,0,0,40,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,0.7,0.5,0.5,0.6,0.5,0.7,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.7,0.5,0.7
Toby,Alderweireld,DEF,TOT,5500000,1,20,2.5,4.54545454545455E-07,3.63636363636364E-06,0,246120,0,12,0,0,0,0,0,3.6,14332,0,0,20,0,0.6,0,3.5,1,0,1,0,1,7,195059,0,-1,0,1,720,2283,0,0,138,Watford,Liverpool,Everton,Sheffield United,West Ham,2.9,1.7,2,2.4,1.9,1.8,1.6,2.4,1.6,2.2,2.4,1.2,2,2.1,1.8,2.9,1.8,1.8,1.4,2.2,1.2,3.4,2.7,2.5,3.4,1.2,2.3,2.4,3.2,1.6
Trent,Alexander-Arnold,DEF,LIV,7200000,3,40,5,6.94444444444444E-07,5.55555555555556E-06,0,458014,2,6,0,0,0,1,0,5.6,9318,2,0,40,-2,0.6,0,4.5,3,0,2,0,3,30,868147,0,-1,0,1,720,23405,0,0,197,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,5.8,6.8,6.4,4.6,5.9,5.6,7.1,4.5,6.7,6.5,5.8,5.2,5.7,6,7.5,5.8,5,4.8,6.2,6.2,4.5,6.3,7.5,5.5,6.9,5.5,5.6,5.2,5.2,6.6
,Alisson,GLK,LIV,5800000,0,1,0.125,2.1551724137931E-08,1.72413793103448E-07,0,1474218,0,0,0,2,0,0,0,0.2,2726,-2,0,1,2,0,0,0,0,0,0,0,0,5.6,27893,0,-1,0,0,38,7795,0,0,7,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bamidele,Alli,MID,TOT,8400000,0,1,0.125,1.48809523809524E-08,1.19047619047619E-07,0,32269,0,1,0,0,0,0,0,0.1,824,-1,0,1,1,0,0,0,0,0,0,0,0,0.4,11907,0,-1,0,0,30,317,0,0,3,Watford,Liverpool,Everton,Sheffield United,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Miguel,Almiron,MID,NEW,5800000,2,17,2.1,3.62068965517241E-07,2.93103448275862E-06,0,44526,2,11,0,0,0,0,0,2.9,513,-2,0,17,2,0.4,0,2.2,0,0,3,0,0,0.5,19055,0,-1,0,0,660,181,0,0,43,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,1,1.8,1.1,2.1,1,1,2.4,1.4,1.2,2.2,1,2,1.7,1.6,1.3,1.2,2.1,1.2,1.1,2,1.7,2,1.5,1.6,1.4,1,1.5,1.6,1.4,1.1
Marcos,Alonso,DEF,CHE,6200000,5,16,2,3.2258064516129E-07,2.58064516129032E-06,0,202248,2,4,0,0,0,0,0,2.6,1792,-3,0,16,3,0.6,0,3.8,0,0,1,0,2,2.8,65281,0,-1,0,0,346,5069,0,0,92,Newcastle,Burnley,Watford,Crystal Palace,Man City,2.3,1,1.4,2.3,1.2,1.7,2,1.6,1.1,1.4,1.3,1.1,1.2,1.5,2,1.4,1.3,2.3,2,1,2.3,1.5,1.1,1.6,1.9,1.3,2,1.9,1.4,1.3
Steven,Alzate,MID,BHA,4500000,3,7,0.875,1.94444444444444E-07,1.55555555555556E-06,0,627,1,2,0,0,0,0,0,1.6,126,0,0,7,0,0.4,0,1.8,0,0,2,0,0,0,2440,0,-1,0,0,267,283,0,0,35,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4
Ibrahim,Amadou,MID,NOR,4500000,2,8,1,2.22222222222222E-07,1.77777777777778E-06,0,4264,1,12,0,0,0,0,0,1.8,173,0,0,8,0,0.4,0,1.8,0,0,0,0,0,0.1,7468,0,-1,0,0,414,194,0,0,56,Bournemouth,Man Utd,Brighton,Watford,Everton,0.5,0.7,0.5,0.8,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.8,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.7,0.5
Daniel,Amartey,MID,LEI,4400000,0,0,0,0,0,0,13427,0,0,0,0,0,0,0,0,372,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8534,0,-1,0,0,0,158,0,0,0,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Amos,MID,TOT,4500000,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,-1,0,0,0,6,0,0,0,Watford,Liverpool,Everton,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Ampadu,MID,CHE,4400000,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,695,0,-1,0,0,0,11,0,0,0,Newcastle,Burnley,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florin,Andone,FWD,BHA,4900000,0,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,183617,0,2,0,0,0,1,0,1,974,-1,0,5,1,0,0,0,1,0,0,0,0,0.6,159091,0,-1,0,0,71,14,0,1,20,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Andre Gomes,MID,EVE,5300000,1,7,0.875,1.65094339622642E-07,1.32075471698113E-06,0,58529,2,4,0,0,0,0,0,1.3,270,-2,0,7,2,0,0,0.2,0,0,1,0,0,0.4,10689,0,-1,0,0,321,65,0,0,43,West Ham,Brighton,Tottenham,Southampton,Norwich,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6
,Angelino,DEF,MCI,4700000,0,0,0,0,0,0,11669,1,0,0,0,0,0,0,0,143,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2727,0,-1,0,0,45,50,0,0,14,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michail,Antonio,MID,WHU,6900000,0,6,0.75,1.08695652173913E-07,8.69565217391304E-07,0,59261,0,2,0,0,0,0,0,0.9,365,-1,0,6,1,0,0,0,0,0,0,0,1,0.7,5267,0,-1,0,0,125,10,0,0,10,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Stuart,Armstrong,MID,SOU,5300000,0,5,0.625,1.17924528301887E-07,9.43396226415094E-07,0,6361,1,2,0,0,0,0,0,0.9,87,-2,0,5,2,0.2,0,0.8,0,0,0,0,0,0.1,1162,0,-1,0,0,65,10,0,0,8,Wolverhampton,Leicester,Man City,Everton,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marko,Arnautovic,FWD,WHU,7000000,0,0,0,0,0,0,6621,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.1,578,0,-1,0,0,0,14,0,0,0,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Atsu,MID,NEW,5400000,1,18,3,5.55555555555556E-07,3.33333333333333E-06,0,15840,1,9,0,0,0,0,0,3.3,519,-1,0,18,1,0.5,0,2.5,0,0,2,0,2,0.2,19195,0,-1,0,0,431,146,0,0,58,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,1.9,3,2.1,3.5,1.7,1.6,3.9,2.6,2.2,3.6,1.7,3.4,3,2.8,2.4,2.2,3.5,2.2,2,3.4,3,3.4,2.6,2.9,2.5,1.5,2.6,2.8,2.5,1.9
Pierre-Emerick,Aubameyang,FWD,ARS,11000000,2,55,6.9,6.27272727272727E-07,5E-06,0,836322,2,11,0,0,0,7,0,5,8210,0,0,55,0,0.7,0,7.2,10,0,2,0,1,27.3,881710,0,-1,0,1,720,69791,0,0,215,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,8.4,10.4,8.7,7.5,8.9,7.6,9.8,8.4,9.3,8,8.5,9.7,10.4,7.1,7.3,8.6,7.7,9.3,10.4,9.1,9.3,8.2,9.7,10.4,8,10.4,8,8.7,8.1,10.1
Serge,Aurier,DEF,TOT,4900000,0,13,1.625,3.31632653061225E-07,2.6530612244898E-06,0,159640,0,3,0,0,0,0,0,2.7,4422,-1,0,13,1,0.7,0,3.2,2,0,1,0,2,1.9,254900,0,-1,0,1,210,1320,0,1,47,Watford,Liverpool,Everton,Sheffield United,West Ham,1.5,0.8,1,1.2,0.9,0.9,0.8,1.2,0.8,1.1,1.2,0.8,1,1,0.9,1.5,0.9,0.9,0.8,1.1,0.8,1.9,1.4,1.3,1.9,0.8,1.1,1.2,1.7,0.8
Charlie,Austin,FWD,SOU,6000000,0,0,0,0,0,0,8210,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,295,0,-1,0,0,0,2,0,0,0,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Ayew,FWD,CRY,5100000,9,32,4.6,9.01960784313725E-07,6.27450980392157E-06,0,390646,3,5,0,0,0,3,0,6.3,10940,1,0,32,-1,0.6,0,3,9,0,5,0,0,7.8,671586,0,-1,0,0,539,12657,0,0,105,Man City,Arsenal,Leicester,Chelsea,Liverpool,6.2,3.8,6.7,4.8,5.4,3.3,6.8,4.6,6.2,3.3,5.8,5.2,4.1,6.4,4.7,6,4.4,3.9,5.8,3.7,6.9,4.6,3.8,6.6,3.2,6.9,3.7,6.9,3.5,6.9
Cesar,Azpilicueta,DEF,CHE,5900000,2,21,2.6,4.40677966101695E-07,3.55932203389831E-06,0,239924,0,14,0,0,0,0,0,3.6,3697,-1,0,21,1,0.6,0,3.5,1,0,1,0,2,6.2,108633,0,-1,0,0,720,3598,0,0,138,Newcastle,Burnley,Watford,Crystal Palace,Man City,3.3,1.4,2.2,3.3,1.9,2.6,3,2.5,1.7,2.1,2,1.7,1.8,2.3,2.9,2.2,2,3.4,2.9,1.4,3.3,2.3,1.7,2.4,2.8,2.1,3,2.8,2.1,2.1
Eric,Bailly,DEF,MUN,4900000,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,667,0,-1,0,0,0,3,0,0,0,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,Baines,DEF,EVE,4900000,0,0,0,0,0,0,6542,0,0,0,0,0,0,0,0,180,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4055,0,-1,0,0,0,116,0,0,0,West Ham,Brighton,Tottenham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Balbuena,DEF,WHU,4300000,0,0,0,0,0,0,17179,1,5,0,0,0,0,0,0,251,-2,0,0,2,0,0,0.2,0,0,0,0,0,0.3,3919,0,-1,0,0,91,92,0,0,9,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George,Baldock,DEF,SHU,4500000,6,30,3.8,8.44444444444444E-07,6.66666666666667E-06,0,20865,2,7,0,0,0,0,0,6.7,560,0,0,30,0,0.8,0,3.8,3,0,3,0,1,0.7,51296,0,-1,0,0,720,2084,0,0,117,Arsenal,West Ham,Burnley,Tottenham,Man Utd,3.1,4.8,3.3,4.4,4.9,4.2,4.7,3.4,4.3,4,4.1,4,4.3,3.7,3.8,2.5,4.3,2.5,3.3,4.7,4,5.3,4.2,4.3,3.3,3,3,4.2,4.8,5
Leon,Balogun,DEF,BHA,4400000,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,604,0,-1,0,0,0,19,0,0,0,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tudor,Baluta,DEF,BHA,4000000,0,0,0,0,0,0,3010,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10005,0,-1,0,0,0,633,0,0,0,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,BUR,4400000,0,0,0,0,0,0,5768,0,0,0,0,0,0,0,0,84,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1659,0,-1,0,0,0,30,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross,Barkley,MID,CHE,5600000,0,8,1,1.78571428571429E-07,1.42857142857143E-06,0,406511,0,5,0,0,0,0,0,1.4,2567,-4,0,8,4,0.2,0,1,0,0,1,0,0,1.9,67400,0,-1,0,0,293,334,0,0,35,Newcastle,Burnley,Watford,Crystal Palace,Man City,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.8,0.6,0.5,0.5
Ashley,Barnes,FWD,BUR,6500000,2,34,4.2,6.46153846153846E-07,5.23076923076923E-06,0,733271,2,7,0,0,0,4,0,5.2,27638,0,0,34,0,0.3,0,1.8,4,0,4,0,0,6.7,987015,0,-1,0,1,644,2343,0,0,111,Leicester,Chelsea,Sheffield United,West Ham,Watford,3.1,6,3.7,5,4.6,5.9,5.3,4.2,5,4.4,3.7,6.3,5.7,4.7,5.8,3.4,5.5,5,5.9,3.2,6.3,4.5,6.3,2.9,3.7,3.6,3.7,4.5,4.2,5.3
Harvey,Barnes,MID,LEI,5900000,1,17,2.125,3.60169491525424E-07,2.88135593220339E-06,0,14143,0,3,0,0,0,1,0,2.9,362,-1,0,17,1,0.3,0,2,0,0,0,0,1,0.3,12891,0,-1,0,0,330,274,0,0,64,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,2.2,1.4,1.1,1.9,1.2,2.3,2.4,1.1,2.3,1.1,1.2,1.1,1.2,1.6,1.1,1.6,1.5,1.3,1.1,1.1,1.7,1.2,2.1,1.1,2.4,1.1,1.4,2.2,1.1,2.3
Chris,Basham,DEF,SHU,4500000,6,26,3.25,7.22222222222222E-07,5.77777777777778E-06,0,5631,0,7,0,0,0,0,0,5.8,102,0,0,26,0,0.9,0,4,0,0,3,0,0,0.2,6340,0,-1,0,0,684,254,0,0,114,Arsenal,West Ham,Burnley,Tottenham,Man Utd,2.4,3.8,2.6,3.5,3.9,3.4,3.9,2.7,3.5,3.1,3.3,3.2,3.5,2.9,3,1.9,3.4,1.9,2.6,3.7,3.2,4.4,3.3,3.4,2.6,2.3,2.3,3.4,3.9,4
Michy,Batshuayi,FWD,CHE,6600000,6,13,1.625,2.46212121212121E-07,1.96969696969697E-06,0,43690,0,2,0,0,0,1,0,2,343,-4,0,13,4,0.5,0,3,1,0,0,0,1,0.4,8406,0,-1,0,0,45,558,0,0,33,Newcastle,Burnley,Watford,Crystal Palace,Man City,1,0.8,1.4,1.4,1.2,1,1.3,1,1.4,1.1,1.1,0.9,0.9,1.3,0.8,1.2,0.8,1.7,1.6,1.2,1.5,0.9,1.1,0.9,1.8,0.8,0.9,2.3,0.9,0.9
Jan,Bednarek,DEF,SOU,4500000,0,18,2.2,4.88888888888889E-07,4E-06,0,34210,1,15,0,0,0,0,0,4,1007,0,0,18,0,0.4,0,1.8,1,0,2,0,0,0.9,44100,0,-1,0,0,720,139,0,0,125,Wolverhampton,Leicester,Man City,Everton,Arsenal,1.8,2.1,1.7,2.3,1.6,1.8,1.8,2.6,1.6,2.1,1.6,2.3,1.9,1.8,1.2,1.9,1.9,1.4,2,2.1,2.3,1.4,1.3,2,1.1,2.2,1.8,1.4,1.3,1.4
Asmir,Begovic,GLK,BOU,4300000,0,0,0,0,0,0,123514,0,0,0,0,0,0,0,0,1436,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,11344,0,-1,0,0,0,31,0,0,0,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hector,Bellerin,DEF,ARS,5400000,0,0,0,0,0,0,7663,0,0,0,0,0,0,0,0,669,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,14340,0,-1,0,0,0,1896,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4900000,6,15,3,6.12244897959184E-07,3.06122448979592E-06,0,25624,2,5,0,0,0,0,0,3.1,320,-1,0,15,1,0.3,0,1.5,0,0,2,0,0,0.5,12085,0,-1,0,0,437,242,0,0,81,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,2.4,3.7,2.3,3.5,1.9,2.8,3.1,2.4,3.5,2,2.1,2.7,2.9,3.9,3.2,2.4,2.6,3.7,3.3,2.7,2.7,3.1,2.1,3,2.6,3.7,3.9,2,3.9,2.4
Christian,Benteke,FWD,CRY,5800000,0,8,1.1,1.89655172413793E-07,1.37931034482759E-06,0,59563,1,3,0,0,0,0,0,1.4,860,-2,0,8,2,0.1,0,0.5,0,0,1,0,0,0.6,24404,0,-1,0,0,232,182,0,0,32,Man City,Arsenal,Leicester,Chelsea,Liverpool,0.7,0.6,0.9,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.6,1.2,0.6,0.6,0.8,0.6,0.9,0.6,1.1,0.6,1
,Bernard,MID,EVE,6500000,0,17,2.125,3.26923076923077E-07,2.61538461538462E-06,0,170534,2,3,0,0,0,1,0,2.6,2089,0,0,17,0,0,0,0.2,3,0,2,0,0,1,173750,0,-1,0,1,328,177,0,0,52,West Ham,Brighton,Tottenham,Southampton,Norwich,1.6,1.3,1.7,1.6,2.3,1.1,1.1,1.5,1.1,1.9,2.2,1.3,1.1,2.1,1.1,2.1,1.3,2.3,1.1,2.2,1.1,1.2,1.1,1.9,1.1,1.6,1.4,1.6,2.2,2.3
,Bernardo,DEF,BHA,4400000,0,2,0.25,5.68181818181818E-08,4.54545454545455E-07,0,6593,0,3,0,0,0,0,0,0.5,155,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,1500,0,-1,0,0,67,4,0,0,14,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Bernardo Silva,MID,MCI,7900000,1,35,4.375,5.5379746835443E-07,4.43037974683544E-06,0,1165309,2,8,0,0,0,4,0,4.4,26401,-1,0,35,1,0.8,0,6.2,2,0,1,0,1,15.1,523716,0,-1,0,1,371,22317,0,0,145,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,4.1,4.2,4.1,3.9,3.8,5.1,4.4,5.4,4.5,4.7,5.3,5.1,5.3,3.7,5.6,6.6,3.6,4,3.6,4.6,3.7,5.3,4,3.1,5.6,5.2,5,5.4,5.2,5.5
Ryan,Bertrand,DEF,SOU,4900000,0,4,0.8,1.63265306122449E-07,8.16326530612245E-07,0,41049,0,12,0,0,0,0,0,0.8,351,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.6,7288,0,-1,0,0,391,198,0,0,41,Wolverhampton,Leicester,Man City,Everton,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
